timestamp,T_outdoor_C,RH_outdoor_pct,solar_irradiance_W_m2,T_sky_C
2023-10-03 20:00:00,13.38,70.8,0.0,10.38
2023-10-03 21:00:00,13.68,75.7,0.0,10.68
2023-10-03 22:00:00,8.98,75.0,0.0,5.98
2023-10-03 23:00:00,5.89,69.3,0.0,2.89
2023-10-04 00:00:00,6.98,58.7,0.0,3.98
2023-10-04 01:00:00,8.27,66.4,0.0,5.27
2023-10-04 02:00:00,4.9,62.3,0.0,1.9
2023-10-04 03:00:00,6.7,63.1,0.0,3.7
2023-10-04 04:00:00,7.34,66.2,0.0,4.34
2023-10-04 05:00:00,9.65,66.4,0.0,6.65
2023-10-04 06:00:00,9.34,72.0,0.0,6.34
2023-10-04 07:00:00,11.88,66.9,25.8,8.66
2023-10-04 08:00:00,14.92,66.0,92.9,11.1
2023-10-04 09:00:00,15.56,73.9,152.2,11.23
2023-10-04 10:00:00,16.97,74.2,220.5,12.04
2023-10-04 11:00:00,16.96,74.4,279.1,11.52
2023-10-04 12:00:00,21.44,75.4,306.6,15.75
2023-10-04 13:00:00,21.96,75.5,319.4,16.16
2023-10-04 14:00:00,20.59,80.4,260.4,15.31
2023-10-04 15:00:00,19.4,84.3,177.0,14.85
2023-10-04 16:00:00,19.63,76.6,116.5,15.61
2023-10-04 17:00:00,20.76,78.5,43.6,17.37
2023-10-04 18:00:00,17.33,72.8,0.0,14.33
2023-10-04 19:00:00,20.16,70.7,0.0,17.16
2023-10-04 20:00:00,19.55,73.5,0.0,16.55
2023-10-04 21:00:00,19.14,69.2,0.0,16.14
2023-10-04 22:00:00,17.55,64.3,0.0,14.55
2023-10-04 23:00:00,16.31,65.8,0.0,13.31
2023-10-05 00:00:00,14.79,67.1,0.0,11.79
2023-10-05 01:00:00,15.98,57.9,0.0,12.98
2023-10-05 02:00:00,15.3,66.8,0.0,12.3
2023-10-05 03:00:00,16.51,62.3,0.0,13.51
2023-10-05 04:00:00,15.6,63.2,0.0,12.6
2023-10-05 05:00:00,16.32,62.1,0.0,13.32
2023-10-05 06:00:00,15.33,69.4,0.0,12.33
2023-10-05 07:00:00,18.72,67.4,36.0,15.4
2023-10-05 08:00:00,18.05,66.2,112.0,14.07
2023-10-05 09:00:00,18.58,71.9,188.8,13.93
2023-10-05 10:00:00,19.17,69.7,232.3,14.14
2023-10-05 11:00:00,19.63,73.2,310.4,13.92
2023-10-05 12:00:00,22.11,79.3,343.4,16.11
2023-10-05 13:00:00,22.2,77.6,367.8,15.98
2023-10-05 14:00:00,25.45,77.8,329.3,19.57
2023-10-05 15:00:00,23.81,80.5,225.4,18.84
2023-10-05 16:00:00,23.9,78.2,137.1,19.7
2023-10-05 17:00:00,21.75,74.2,49.4,18.32
2023-10-05 18:00:00,21.78,80.0,0.0,18.78
2023-10-05 19:00:00,20.66,75.1,0.0,17.66
2023-10-05 20:00:00,19.09,73.7,0.0,16.09
2023-10-05 21:00:00,20.14,69.0,0.0,17.14
2023-10-05 22:00:00,17.39,70.9,0.0,14.39
2023-10-05 23:00:00,17.27,71.0,0.0,14.27
2023-10-06 00:00:00,14.47,63.4,0.0,11.47
2023-10-06 01:00:00,13.85,66.4,0.0,10.85
2023-10-06 02:00:00,10.9,63.8,0.0,7.9
2023-10-06 03:00:00,9.47,58.1,0.0,6.47
2023-10-06 04:00:00,9.6,60.1,0.0,6.6
2023-10-06 05:00:00,13.86,64.5,0.0,10.86
2023-10-06 06:00:00,14.8,67.4,0.0,11.8
2023-10-06 07:00:00,19.08,66.1,38.1,15.75
2023-10-06 08:00:00,20.5,68.3,129.1,16.37
2023-10-06 09:00:00,20.78,76.2,190.9,16.11
2023-10-06 10:00:00,24.97,70.5,321.8,19.15
2023-10-06 11:00:00,26.71,69.6,449.9,19.78
2023-10-06 12:00:00,26.1,72.4,451.9,19.15
2023-10-06 13:00:00,27.56,78.6,439.0,20.72
2023-10-06 14:00:00,27.17,71.1,319.1,21.37
2023-10-06 15:00:00,23.09,81.0,212.6,18.23
2023-10-06 16:00:00,24.74,76.1,143.7,20.48
2023-10-06 17:00:00,26.29,71.8,51.0,22.84
2023-10-06 18:00:00,28.92,67.1,0.0,25.92
2023-10-06 19:00:00,28.31,74.1,0.0,25.31
2023-10-06 20:00:00,26.17,65.7,0.0,23.17
2023-10-06 21:00:00,26.15,65.9,0.0,23.15
2023-10-06 22:00:00,26.1,60.2,0.0,23.1
2023-10-06 23:00:00,27.65,65.9,0.0,24.65
2023-10-07 00:00:00,25.77,59.1,0.0,22.77
2023-10-07 01:00:00,24.03,54.0,0.0,21.03
2023-10-07 02:00:00,21.53,57.0,0.0,18.53
2023-10-07 03:00:00,21.96,61.9,0.0,18.96
2023-10-07 04:00:00,18.53,56.9,0.0,15.53
2023-10-07 05:00:00,20.26,58.8,0.0,17.26
2023-10-07 06:00:00,21.85,64.3,0.0,18.85
2023-10-07 07:00:00,23.63,62.9,41.7,20.27
2023-10-07 08:00:00,24.65,60.1,142.9,20.4
2023-10-07 09:00:00,28.56,65.1,284.9,23.07
2023-10-07 10:00:00,31.02,65.3,384.7,24.65
2023-10-07 11:00:00,30.37,68.7,437.9,23.54
2023-10-07 12:00:00,29.68,73.8,444.7,22.79
2023-10-07 13:00:00,28.25,74.0,426.8,21.52
2023-10-07 14:00:00,29.51,73.3,321.6,23.69
2023-10-07 15:00:00,27.29,74.6,250.4,22.1
2023-10-07 16:00:00,29.02,77.1,155.2,24.66
2023-10-07 17:00:00,30.8,69.8,46.6,27.39
2023-10-07 18:00:00,27.77,65.4,0.0,24.77
2023-10-07 19:00:00,26.0,70.0,0.0,23.0
2023-10-07 20:00:00,24.5,70.2,0.0,21.5
2023-10-07 21:00:00,24.66,65.1,0.0,21.66
2023-10-07 22:00:00,26.19,61.5,0.0,23.19
2023-10-07 23:00:00,21.09,62.1,0.0,18.09
2023-10-08 00:00:00,18.98,62.0,0.0,15.98
2023-10-08 01:00:00,17.37,57.4,0.0,14.37
2023-10-08 02:00:00,13.83,64.0,0.0,10.83
2023-10-08 03:00:00,12.59,54.3,0.0,9.59
2023-10-08 04:00:00,13.58,63.8,0.0,10.58
2023-10-08 05:00:00,13.45,64.2,0.0,10.45
2023-10-08 06:00:00,11.1,67.5,0.0,8.1
2023-10-08 07:00:00,18.0,58.8,35.4,14.69
2023-10-08 08:00:00,19.55,67.1,111.2,15.58
2023-10-08 09:00:00,20.87,66.6,192.9,16.18
2023-10-08 10:00:00,19.76,76.1,238.1,14.68
2023-10-08 11:00:00,21.41,74.0,302.4,15.76
2023-10-08 12:00:00,22.01,71.2,307.3,16.32
2023-10-08 13:00:00,18.95,72.7,263.5,13.64
2023-10-08 14:00:00,17.42,77.7,210.0,12.58
2023-10-08 15:00:00,19.39,81.4,197.7,14.66
2023-10-08 16:00:00,23.23,80.1,137.2,19.03
2023-10-08 17:00:00,23.38,76.1,41.3,20.02
2023-10-08 18:00:00,24.68,73.6,0.0,21.68
2023-10-08 19:00:00,23.12,71.1,0.0,20.12
2023-10-08 20:00:00,21.55,70.4,0.0,18.55
2023-10-08 21:00:00,22.27,71.1,0.0,19.27
2023-10-08 22:00:00,24.03,63.0,0.0,21.03
2023-10-08 23:00:00,25.0,63.1,0.0,22.0
2023-10-09 00:00:00,21.19,59.3,0.0,18.19
2023-10-09 01:00:00,19.87,63.0,0.0,16.87
2023-10-09 02:00:00,19.55,60.9,0.0,16.55
2023-10-09 03:00:00,18.48,62.2,0.0,15.48
2023-10-09 04:00:00,19.08,65.0,0.0,16.08
2023-10-09 05:00:00,20.86,51.7,0.0,17.86
2023-10-09 06:00:00,23.24,62.1,0.0,20.24
2023-10-09 07:00:00,27.15,61.4,48.7,23.72
2023-10-09 08:00:00,27.05,63.8,166.4,22.59
2023-10-09 09:00:00,25.03,66.8,268.2,19.69
2023-10-09 10:00:00,26.63,68.5,340.4,20.65
2023-10-09 11:00:00,31.17,69.0,409.9,24.58
2023-10-09 12:00:00,30.65,73.0,455.7,23.67
2023-10-09 13:00:00,32.3,73.5,404.7,25.76
2023-10-09 14:00:00,33.63,71.3,308.5,27.93
2023-10-09 15:00:00,33.58,71.2,268.6,28.23
2023-10-09 16:00:00,32.83,71.9,168.1,28.36
2023-10-09 17:00:00,29.92,71.0,49.5,26.49
2023-10-09 18:00:00,24.12,78.9,0.0,21.12
2023-10-09 19:00:00,20.67,69.4,0.0,17.67
2023-10-09 20:00:00,18.61,74.1,0.0,15.61
2023-10-09 21:00:00,19.48,71.0,0.0,16.48
2023-10-09 22:00:00,17.84,65.4,0.0,14.84
2023-10-09 23:00:00,15.48,66.7,0.0,12.48
2023-10-10 00:00:00,12.49,68.9,0.0,9.49
2023-10-10 01:00:00,13.04,62.3,0.0,10.04
2023-10-10 02:00:00,15.22,65.1,0.0,12.22
2023-10-10 03:00:00,17.01,63.3,0.0,14.01
2023-10-10 04:00:00,18.12,57.6,0.0,15.12
2023-10-10 05:00:00,15.35,58.8,0.0,12.35
2023-10-10 06:00:00,15.29,64.2,0.0,12.29
2023-10-10 07:00:00,20.11,59.7,35.9,16.8
2023-10-10 08:00:00,23.26,55.5,134.6,19.08
2023-10-10 09:00:00,21.08,66.5,206.6,16.28
2023-10-10 10:00:00,22.04,76.6,293.3,16.48
2023-10-10 11:00:00,23.77,70.2,361.0,17.61
2023-10-10 12:00:00,23.05,75.1,374.7,16.77
2023-10-10 13:00:00,19.08,79.7,298.7,13.47
2023-10-10 14:00:00,19.87,78.1,277.2,14.45
2023-10-10 15:00:00,18.54,78.2,187.8,13.9
2023-10-10 16:00:00,16.96,83.3,85.9,13.21
2023-10-10 17:00:00,15.98,79.3,26.1,12.75
2023-10-10 18:00:00,15.16,77.7,0.0,12.16
2023-10-10 19:00:00,14.36,78.7,0.0,11.36
2023-10-10 20:00:00,11.62,72.2,0.0,8.62
2023-10-10 21:00:00,10.2,69.6,0.0,7.2
2023-10-10 22:00:00,5.71,68.1,0.0,2.71
2023-10-10 23:00:00,5.61,72.4,0.0,2.61
2023-10-11 00:00:00,-0.81,71.2,0.0,-3.81
2023-10-11 01:00:00,-1.5,72.9,0.0,-4.5
2023-10-11 02:00:00,0.53,68.6,0.0,-2.47
2023-10-11 03:00:00,-1.2,64.9,0.0,-4.2
2023-10-11 04:00:00,1.03,67.1,0.0,-1.97
2023-10-11 05:00:00,4.38,70.2,0.0,1.38
2023-10-11 06:00:00,-1.05,71.0,0.0,-4.05
2023-10-11 07:00:00,0.38,76.7,13.8,-2.74
2023-10-11 08:00:00,-3.48,76.2,39.4,-6.83
2023-10-11 09:00:00,-1.49,81.3,78.3,-5.17
2023-10-11 10:00:00,0.69,75.3,107.9,-3.25
2023-10-11 11:00:00,-2.21,83.8,119.0,-6.25
2023-10-11 12:00:00,3.74,82.4,135.4,-0.45
2023-10-11 13:00:00,5.92,79.9,114.6,1.92
2023-10-11 14:00:00,5.47,88.6,105.8,1.54
2023-10-11 15:00:00,9.36,81.8,84.3,5.62
2023-10-11 16:00:00,6.21,82.7,39.4,2.86
2023-10-11 17:00:00,4.01,88.9,12.6,0.9
2023-10-11 18:00:00,-0.54,86.2,0.0,-3.54
2023-10-11 19:00:00,3.05,84.2,0.0,0.05
2023-10-11 20:00:00,3.31,74.2,0.0,0.31
2023-10-11 21:00:00,4.06,74.0,0.0,1.06
2023-10-11 22:00:00,3.99,80.1,0.0,0.99
2023-10-11 23:00:00,4.49,73.7,0.0,1.49
2023-10-12 00:00:00,3.99,66.0,0.0,0.99
2023-10-12 01:00:00,4.18,68.2,0.0,1.18
2023-10-12 02:00:00,4.29,63.5,0.0,1.29
2023-10-12 03:00:00,3.27,70.8,0.0,0.27
2023-10-12 04:00:00,3.75,59.9,0.0,0.75
2023-10-12 05:00:00,5.19,67.9,0.0,2.19
2023-10-12 06:00:00,6.55,68.7,0.0,3.55
2023-10-12 07:00:00,4.95,67.5,11.9,1.84
2023-10-12 08:00:00,3.91,72.9,43.7,0.53
2023-10-12 09:00:00,7.93,75.5,73.4,4.29
2023-10-12 10:00:00,9.04,71.0,100.8,5.15
2023-10-12 11:00:00,11.85,73.5,179.0,7.28
2023-10-12 12:00:00,11.05,79.4,159.2,6.66
2023-10-12 13:00:00,9.34,79.8,134.4,5.17
2023-10-12 14:00:00,8.73,82.2,103.0,4.83
2023-10-12 15:00:00,9.08,83.7,82.9,5.35
2023-10-12 16:00:00,8.19,81.1,46.6,4.79
2023-10-12 17:00:00,10.94,81.4,14.5,7.81
2023-10-12 18:00:00,10.99,80.8,0.0,7.99
2023-10-12 19:00:00,14.1,78.6,0.0,11.1
2023-10-12 20:00:00,13.94,70.2,0.0,10.94
2023-10-12 21:00:00,8.01,72.4,0.0,5.01
2023-10-12 22:00:00,9.25,72.8,0.0,6.25
2023-10-12 23:00:00,5.32,66.2,0.0,2.32
2023-10-13 00:00:00,5.07,68.9,0.0,2.07
2023-10-13 01:00:00,3.11,68.1,0.0,0.11
2023-10-13 02:00:00,7.34,57.1,0.0,4.34
2023-10-13 03:00:00,10.26,61.6,0.0,7.26
2023-10-13 04:00:00,9.0,65.0,0.0,6.0
2023-10-13 05:00:00,9.37,64.2,0.0,6.37
2023-10-13 06:00:00,10.78,64.3,0.0,7.78
2023-10-13 07:00:00,13.65,66.9,18.0,10.49
2023-10-13 08:00:00,14.92,71.1,71.9,11.29
2023-10-13 09:00:00,14.17,72.7,133.1,10.0
2023-10-13 10:00:00,14.13,71.5,161.8,9.72
2023-10-13 11:00:00,15.5,71.1,237.6,10.43
2023-10-13 12:00:00,19.17,77.2,304.0,13.51
2023-10-13 13:00:00,20.86,72.9,327.6,14.99
2023-10-13 14:00:00,19.8,76.4,270.6,14.43
2023-10-13 15:00:00,21.33,78.1,189.5,16.68
2023-10-13 16:00:00,20.39,81.1,108.5,16.44
2023-10-13 17:00:00,21.71,79.9,29.8,18.45
2023-10-13 18:00:00,25.91,72.5,0.0,22.91
2023-10-13 19:00:00,23.86,69.7,0.0,20.86
2023-10-13 20:00:00,24.0,65.2,0.0,21.0
2023-10-13 21:00:00,20.9,73.6,0.0,17.9
2023-10-13 22:00:00,19.15,65.2,0.0,16.15
2023-10-13 23:00:00,17.8,66.3,0.0,14.8
2023-10-14 00:00:00,16.07,63.6,0.0,13.07
2023-10-14 01:00:00,20.03,58.0,0.0,17.03
2023-10-14 02:00:00,18.51,57.6,0.0,15.51
2023-10-14 03:00:00,19.16,54.4,0.0,16.16
2023-10-14 04:00:00,15.07,64.3,0.0,12.07
2023-10-14 05:00:00,16.25,61.0,0.0,13.25
2023-10-14 06:00:00,19.11,65.8,0.0,16.11
2023-10-14 07:00:00,18.77,62.4,24.4,15.56
2023-10-14 08:00:00,14.7,67.3,67.6,11.11
2023-10-14 09:00:00,15.93,66.8,137.4,11.73
2023-10-14 10:00:00,17.27,71.1,228.7,12.27
2023-10-14 11:00:00,19.94,69.4,311.3,14.22
2023-10-14 12:00:00,24.94,73.9,387.1,18.55
2023-10-14 13:00:00,24.71,74.7,363.2,18.53
2023-10-14 14:00:00,23.29,80.6,282.6,17.82
2023-10-14 15:00:00,21.01,73.2,203.0,16.24
2023-10-14 16:00:00,21.25,80.8,120.7,17.19
2023-10-14 17:00:00,21.7,73.0,30.1,18.43
2023-10-14 18:00:00,19.75,76.3,0.0,16.75
2023-10-14 19:00:00,20.28,69.5,0.0,17.28
2023-10-14 20:00:00,19.92,71.4,0.0,16.92
2023-10-14 21:00:00,18.59,61.3,0.0,15.59
2023-10-14 22:00:00,15.38,65.8,0.0,12.38
2023-10-14 23:00:00,13.18,66.8,0.0,10.18
2023-10-15 00:00:00,7.21,72.6,0.0,4.21
2023-10-15 01:00:00,7.16,59.4,0.0,4.16
2023-10-15 02:00:00,6.94,64.9,0.0,3.94
2023-10-15 03:00:00,7.37,62.8,0.0,4.37
2023-10-15 04:00:00,8.73,58.3,0.0,5.73
2023-10-15 05:00:00,10.13,60.9,0.0,7.13
2023-10-15 06:00:00,10.79,64.2,0.0,7.79
2023-10-15 07:00:00,12.01,68.4,12.9,8.9
2023-10-15 08:00:00,10.49,70.5,57.2,6.98
2023-10-15 09:00:00,10.83,68.7,98.3,6.97
2023-10-15 10:00:00,12.49,68.9,163.3,8.06
2023-10-15 11:00:00,12.47,78.1,156.9,8.1
2023-10-15 12:00:00,15.53,76.8,239.2,10.44
2023-10-15 13:00:00,15.21,83.9,225.2,10.24
2023-10-15 14:00:00,16.41,78.4,178.5,11.85
2023-10-15 15:00:00,17.04,82.9,137.2,12.84
2023-10-15 16:00:00,18.56,80.0,100.4,14.68
2023-10-15 17:00:00,19.98,79.2,26.3,16.75
2023-10-15 18:00:00,20.6,76.1,0.0,17.6
2023-10-15 19:00:00,15.3,76.7,0.0,12.3
2023-10-15 20:00:00,16.65,65.4,0.0,13.65
2023-10-15 21:00:00,18.45,68.1,0.0,15.45
2023-10-15 22:00:00,16.08,65.4,0.0,13.08
2023-10-15 23:00:00,15.28,69.2,0.0,12.28
2023-10-16 00:00:00,12.28,61.7,0.0,9.28
2023-10-16 01:00:00,7.59,64.7,0.0,4.59
2023-10-16 02:00:00,5.82,67.8,0.0,2.82
2023-10-16 03:00:00,4.84,66.4,0.0,1.84
2023-10-16 04:00:00,4.61,66.5,0.0,1.61
2023-10-16 05:00:00,3.52,70.9,0.0,0.52
2023-10-16 06:00:00,3.25,70.0,0.0,0.25
2023-10-16 07:00:00,4.73,68.9,9.2,1.65
2023-10-16 08:00:00,4.83,69.1,36.8,1.51
2023-10-16 09:00:00,7.71,75.6,70.3,4.09
2023-10-16 10:00:00,10.78,72.8,120.5,6.73
2023-10-16 11:00:00,17.07,73.7,241.3,11.96
2023-10-16 12:00:00,20.43,78.0,291.6,14.88
2023-10-16 13:00:00,21.67,75.1,307.1,15.98
2023-10-16 14:00:00,20.86,75.8,271.4,15.49
2023-10-16 15:00:00,21.62,76.3,180.5,17.04
2023-10-16 16:00:00,22.07,75.8,99.2,18.2
2023-10-16 17:00:00,20.48,73.4,21.9,17.29
2023-10-16 18:00:00,21.25,79.4,0.0,18.25
2023-10-16 19:00:00,17.33,72.6,0.0,14.33
2023-10-16 20:00:00,15.69,75.0,0.0,12.69
2023-10-16 21:00:00,15.59,67.1,0.0,12.59
2023-10-16 22:00:00,13.74,70.1,0.0,10.74
2023-10-16 23:00:00,12.17,67.4,0.0,9.17
2023-10-17 00:00:00,10.83,65.5,0.0,7.83
2023-10-17 01:00:00,8.44,65.5,0.0,5.44
2023-10-17 02:00:00,10.44,64.2,0.0,7.44
2023-10-17 03:00:00,8.27,63.0,0.0,5.27
2023-10-17 04:00:00,9.21,63.1,0.0,6.21
2023-10-17 05:00:00,10.63,65.6,0.0,7.63
2023-10-17 06:00:00,9.57,62.6,0.0,6.57
2023-10-17 07:00:00,10.89,63.5,12.5,7.78
2023-10-17 08:00:00,10.4,70.6,51.1,6.96
2023-10-17 09:00:00,14.69,64.5,128.9,10.56
2023-10-17 10:00:00,13.77,68.5,165.3,9.32
2023-10-17 11:00:00,13.84,81.4,205.7,9.04
2023-10-17 12:00:00,12.65,83.3,163.5,8.22
2023-10-17 13:00:00,11.07,79.3,163.6,6.64
2023-10-17 14:00:00,15.21,82.9,161.5,10.8
2023-10-17 15:00:00,16.74,82.6,149.1,12.44
2023-10-17 16:00:00,17.06,80.4,83.9,13.33
2023-10-17 17:00:00,15.43,78.6,16.0,12.29
2023-10-17 18:00:00,16.69,78.5,0.0,13.69
2023-10-17 19:00:00,14.15,78.2,0.0,11.15
2023-10-17 20:00:00,14.74,75.0,0.0,11.74
2023-10-17 21:00:00,11.82,67.3,0.0,8.82
2023-10-17 22:00:00,9.45,76.7,0.0,6.45
2023-10-17 23:00:00,10.01,75.1,0.0,7.01
2023-10-18 00:00:00,10.77,59.6,0.0,7.77
2023-10-18 01:00:00,11.25,65.0,0.0,8.25
2023-10-18 02:00:00,8.66,69.9,0.0,5.66
2023-10-18 03:00:00,7.71,66.9,0.0,4.71
2023-10-18 04:00:00,8.35,67.0,0.0,5.35
2023-10-18 05:00:00,7.28,61.2,0.0,4.28
2023-10-18 06:00:00,11.03,67.6,0.0,8.03
2023-10-18 07:00:00,7.32,69.8,7.3,4.26
2023-10-18 08:00:00,7.27,73.9,39.7,3.92
2023-10-18 09:00:00,7.91,70.7,71.0,4.29
2023-10-18 10:00:00,3.91,75.2,91.3,0.11
2023-10-18 11:00:00,2.98,80.9,97.7,-0.87
2023-10-18 12:00:00,6.03,80.7,117.5,2.0
2023-10-18 13:00:00,7.55,82.2,109.7,3.59
2023-10-18 14:00:00,11.83,80.1,123.0,7.75
2023-10-18 15:00:00,15.53,79.4,138.4,11.32
2023-10-18 16:00:00,16.49,77.2,73.0,12.85
2023-10-18 17:00:00,16.82,77.9,18.0,13.66
2023-10-18 18:00:00,16.32,72.4,0.0,13.32
2023-10-18 19:00:00,10.13,79.3,0.0,7.13
2023-10-18 20:00:00,6.54,77.9,0.0,3.54
2023-10-18 21:00:00,5.98,71.0,0.0,2.98
2023-10-18 22:00:00,6.41,76.0,0.0,3.41
2023-10-18 23:00:00,6.19,67.2,0.0,3.19
2023-10-19 00:00:00,3.62,72.4,0.0,0.62
2023-10-19 01:00:00,5.13,67.5,0.0,2.13
2023-10-19 02:00:00,7.9,67.1,0.0,4.9
2023-10-19 03:00:00,9.76,63.3,0.0,6.76
2023-10-19 04:00:00,11.95,63.8,0.0,8.95
2023-10-19 05:00:00,11.28,66.4,0.0,8.28
2023-10-19 06:00:00,14.23,69.2,0.0,11.23
2023-10-19 07:00:00,15.45,68.2,12.7,12.34
2023-10-19 08:00:00,17.57,67.7,84.1,13.84
2023-10-19 09:00:00,19.44,63.9,167.9,14.97
2023-10-19 10:00:00,20.3,62.9,236.0,15.24
2023-10-19 11:00:00,19.62,72.5,258.8,14.36
2023-10-19 12:00:00,20.42,72.4,320.9,14.61
2023-10-19 13:00:00,23.13,72.8,312.5,17.4
2023-10-19 14:00:00,22.59,75.8,245.0,17.45
2023-10-19 15:00:00,24.45,77.5,223.5,19.49
2023-10-19 16:00:00,25.56,72.7,125.3,21.47
2023-10-19 17:00:00,24.21,76.9,21.5,21.03
2023-10-19 18:00:00,25.99,71.9,0.0,22.99
2023-10-19 19:00:00,23.9,70.9,0.0,20.9
2023-10-19 20:00:00,25.43,73.2,0.0,22.43
2023-10-19 21:00:00,24.58,65.9,0.0,21.58
2023-10-19 22:00:00,22.81,63.5,0.0,19.81
2023-10-19 23:00:00,19.41,64.6,0.0,16.41
2023-10-20 00:00:00,17.79,67.0,0.0,14.79
2023-10-20 01:00:00,16.3,60.7,0.0,13.3
2023-10-20 02:00:00,13.03,62.8,0.0,10.03
2023-10-20 03:00:00,12.31,61.1,0.0,9.31
2023-10-20 04:00:00,10.79,62.2,0.0,7.79
2023-10-20 05:00:00,12.46,61.2,0.0,9.46
2023-10-20 06:00:00,15.81,61.0,0.0,12.81
2023-10-20 07:00:00,14.2,70.6,11.7,11.1
2023-10-20 08:00:00,18.78,64.0,89.2,14.99
2023-10-20 09:00:00,19.59,63.2,165.5,15.14
2023-10-20 10:00:00,18.73,71.2,201.2,13.97
2023-10-20 11:00:00,21.36,75.0,313.8,15.62
2023-10-20 12:00:00,21.34,77.7,322.7,15.52
2023-10-20 13:00:00,21.86,71.8,331.3,15.96
2023-10-20 14:00:00,21.46,79.9,243.1,16.33
2023-10-20 15:00:00,19.94,83.8,167.3,15.48
2023-10-20 16:00:00,21.25,74.6,96.0,17.41
2023-10-20 17:00:00,20.14,75.7,15.4,17.0
2023-10-20 18:00:00,16.46,72.8,0.0,13.46
2023-10-20 19:00:00,16.66,79.8,0.0,13.66
2023-10-20 20:00:00,13.11,69.2,0.0,10.11
2023-10-20 21:00:00,9.7,71.6,0.0,6.7
2023-10-20 22:00:00,11.09,71.8,0.0,8.09
2023-10-20 23:00:00,7.65,66.7,0.0,4.65
2023-10-21 00:00:00,2.15,66.4,0.0,-0.85
2023-10-21 01:00:00,3.09,67.2,0.0,0.09
2023-10-21 02:00:00,2.39,73.8,0.0,-0.61
2023-10-21 03:00:00,2.2,65.7,0.0,-0.8
2023-10-21 04:00:00,2.15,66.2,0.0,-0.85
2023-10-21 05:00:00,3.54,63.7,0.0,0.54
2023-10-21 06:00:00,3.21,70.0,0.0,0.21
2023-10-21 07:00:00,7.64,71.4,5.5,4.59
2023-10-21 08:00:00,6.16,70.0,32.5,2.87
2023-10-21 09:00:00,8.74,74.8,66.0,5.17
2023-10-21 10:00:00,11.66,72.5,135.1,7.48
2023-10-21 11:00:00,11.6,71.0,174.2,7.08
2023-10-21 12:00:00,10.91,80.5,166.3,6.46
2023-10-21 13:00:00,14.15,85.3,180.0,9.57
2023-10-21 14:00:00,12.95,77.1,158.8,8.56
2023-10-21 15:00:00,12.27,81.9,113.7,8.28
2023-10-21 16:00:00,14.29,84.0,70.0,10.68
2023-10-21 17:00:00,14.16,78.8,10.9,11.06
2023-10-21 18:00:00,10.05,75.3,0.0,7.05
2023-10-21 19:00:00,12.96,76.2,0.0,9.96
2023-10-21 20:00:00,10.95,79.1,0.0,7.95
2023-10-21 21:00:00,9.14,71.4,0.0,6.14
2023-10-21 22:00:00,8.67,71.3,0.0,5.67
2023-10-21 23:00:00,9.0,64.9,0.0,6.0
2023-10-22 00:00:00,11.98,64.1,0.0,8.98
2023-10-22 01:00:00,7.86,66.0,0.0,4.86
2023-10-22 02:00:00,9.17,63.6,0.0,6.17
2023-10-22 03:00:00,10.56,60.9,0.0,7.56
2023-10-22 04:00:00,10.44,63.9,0.0,7.44
2023-10-22 05:00:00,12.52,64.5,0.0,9.52
2023-10-22 06:00:00,15.11,65.0,0.0,12.11
2023-10-22 07:00:00,13.22,64.9,8.8,10.15
2023-10-22 08:00:00,17.91,64.0,81.5,14.2
2023-10-22 09:00:00,15.9,75.4,144.1,11.64
2023-10-22 10:00:00,14.89,73.0,154.8,10.54
2023-10-22 11:00:00,15.67,73.8,214.9,10.79
2023-10-22 12:00:00,20.66,69.7,290.5,15.12
2023-10-22 13:00:00,20.75,72.9,313.0,15.02
2023-10-22 14:00:00,21.14,74.6,226.6,16.16
2023-10-22 15:00:00,24.13,76.7,195.5,19.42
2023-10-22 16:00:00,23.17,74.4,93.3,19.35
2023-10-22 17:00:00,20.17,76.1,15.5,17.03
2023-10-22 18:00:00,18.51,70.9,0.0,15.51
2023-10-22 19:00:00,20.24,76.5,0.0,17.24
2023-10-22 20:00:00,19.06,68.3,0.0,16.06
2023-10-22 21:00:00,21.51,67.4,0.0,18.51
2023-10-22 22:00:00,21.38,62.6,0.0,18.38
2023-10-22 23:00:00,18.52,62.2,0.0,15.52
2023-10-23 00:00:00,17.21,59.3,0.0,14.21
2023-10-23 01:00:00,14.43,62.4,0.0,11.43
2023-10-23 02:00:00,12.42,58.5,0.0,9.42
2023-10-23 03:00:00,21.11,57.7,0.0,18.11
2023-10-23 04:00:00,22.78,55.9,0.0,19.78
2023-10-23 05:00:00,24.38,58.4,0.0,21.38
2023-10-23 06:00:00,23.26,60.8,0.0,20.26
2023-10-23 07:00:00,26.86,58.0,16.9,23.71
2023-10-23 08:00:00,29.56,61.1,116.0,25.55
2023-10-23 09:00:00,33.84,59.1,209.6,29.01
2023-10-23 10:00:00,37.87,64.9,303.3,32.22
2023-10-23 11:00:00,35.06,63.7,311.0,29.33
2023-10-23 12:00:00,33.01,67.3,373.6,26.74
2023-10-23 13:00:00,31.09,69.1,348.6,25.04
2023-10-23 14:00:00,29.12,70.2,272.2,23.74
2023-10-23 15:00:00,29.49,78.7,214.9,24.61
2023-10-23 16:00:00,27.73,74.6,114.4,23.73
2023-10-23 17:00:00,30.99,70.7,14.9,27.86
2023-10-23 18:00:00,33.44,66.3,0.0,30.44
2023-10-23 19:00:00,31.66,69.9,0.0,28.66
