run_id,asset_id,asset_type,failure_time,fault_type,severity,severity_category,repair_time_h,total_downtime_h,restoration_time,temperature_stress_factor,load_stress_factor,combined_stress_multiplier
595,FCU_035,FCU,2023-08-20 17:04:49.118313,Thermostat failure,1,LOW,2.078047574738997,2.078047574738997,2023-08-20 19:09:30.089582,0.82309169804381,0.9006851079566058,0.741346434910775
595,FCU_017,FCU,2024-01-06 22:35:59.744145,Filter blockage,1,LOW,0.8913339119680073,0.8913339119680073,2024-01-06 23:29:28.546228,1.1830500406130766,1.0389611068631477,1.2291429796698539
595,FCU_003,FCU,2024-01-13 06:20:51.252723,Valve actuator,2,MEDIUM,2.6189096380136467,2.6189096380136467,2024-01-13 08:57:59.327420,1.107457444221422,1.0644327436283667,1.1788139658042671
595,FCU_039,FCU,2024-05-14 16:43:22.795204,Coil fouling,1,LOW,1.6778739771227302,1.6778739771227302,2024-05-14 18:24:03.141522,1.007253412408724,1.0535973215076755,1.0612394973932977
595,CT_001,CoolingTower,2024-05-19 14:51:57.304613,Water distribution system,3,HIGH,7.033275522638354,7.033275522638354,2024-05-19 21:53:57.096494,1.0829704818555461,0.9996972875817155,1.082642653242053
595,FCU_034,FCU,2024-11-19 18:30:29.701545,Valve actuator,2,MEDIUM,2.844289558340251,2.844289558340251,2024-11-19 21:21:09.143955,0.9336047664357786,1.0161311569413956,0.9486648914443891
595,FCU_016,FCU,2024-12-15 18:29:28.342936,Filter blockage,1,LOW,1.024011358586489,1.024011358586489,2024-12-15 19:30:54.783827,1.042988513290377,1.0979864983857326,1.145187305564242
595,FCU_008,FCU,2025-03-30 01:36:36.959750,Coil fouling,1,LOW,2.633256026170367,2.633256026170367,2025-03-30 04:14:36.681444,0.8869808795238467,0.9305592531110819,0.8253882647735213
595,FCU_020,FCU,2025-04-29 11:44:23.973115,Coil fouling,1,LOW,1.557737158124842,1.557737158124842,2025-04-29 13:17:51.826884,0.9756167706637912,1.1177725846497715,1.090517679372529
596,FCU_015,FCU,2024-04-19 13:34:29.633413,Coil fouling,1,LOW,1.674444815956365,1.674444815956365,2024-04-19 15:14:57.634750,1.1777128616535075,1.0795216037188327,1.2713664771324902
596,FCU_019,FCU,2024-06-17 10:50:27.627914,Coil fouling,1,LOW,1.8136658597688957,1.8136658597688957,2024-06-17 12:39:16.825009,0.985459997845676,0.9443715621172963,0.9306403975696285
596,FCU_008,FCU,2024-08-24 14:45:35.126494,Fan motor failure,2,MEDIUM,2.4431445723502625,2.4431445723502625,2024-08-24 17:12:10.446954,1.248135007845831,0.9340561600023441,1.1658281925929728
596,HP_001,HeatPump,2024-10-27 16:54:32.944738,Refrigerant leak,3,HIGH,6.33269614061949,6.33269614061949,2024-10-27 23:14:30.650844,1.0558719469912121,0.974160036097398,1.0285882539951892
597,FCU_013,FCU,2024-03-16 18:01:41.206273,Valve actuator,2,MEDIUM,3.1919192690830616,3.1919192690830616,2024-03-16 21:13:12.115642,1.174400965255559,1.0046991074142961,1.1799196015387479
597,HP_001,HeatPump,2024-07-02 16:53:57.856467,Control valve failure,3,HIGH,2.952906302086989,2.952906302086989,2024-07-02 19:51:08.319155,0.8676743843753804,0.9022327179371465,0.7828442180994398
597,CT_001,CoolingTower,2024-09-22 03:04:16.334618,Drift eliminator damage,2,MEDIUM,4.734316728442672,4.734316728442672,2024-09-22 07:48:19.874840,1.04979926664752,1.0094914815463834,1.0597634170143118
597,CHWP_001,CHW_Pump,2025-03-07 10:19:29.259954,Bearing wear,3,HIGH,4.591996152739802,4.591996152739802,2025-03-07 14:55:00.446104,0.9547950223468269,0.9778534759657229,0.9336496314366147
598,FCU_010,FCU,2024-09-22 07:33:46.520060,Fan motor failure,2,MEDIUM,3.300962942573758,3.300962942573758,2024-09-22 10:51:49.986653,0.9944791023322589,0.9504762708646826,0.9452287886376225
598,FCU_008,FCU,2024-12-01 05:52:12.382333,Fan motor failure,2,MEDIUM,5.181296831798451,5.181296831798451,2024-12-01 11:03:05.050927,1.13938486222436,1.0880705383183102,1.2397311003921931
598,FCU_029,FCU,2025-01-01 06:25:03.131463,Valve actuator,2,MEDIUM,3.820389624773314,3.820389624773314,2025-01-01 10:14:16.534112,1.0378798609644522,0.9339726621415383,0.969351416728059
598,FCU_024,FCU,2025-03-24 14:19:25.253441,Coil fouling,1,LOW,2.845020128009532,2.845020128009532,2025-03-24 17:10:07.325902,1.0781701454662993,1.1426070551534266,1.23192481486559
598,FCU_013,FCU,2025-05-14 11:44:00.022640,Fan motor failure,2,MEDIUM,3.909466847141414,3.909466847141414,2025-05-14 15:38:34.103290,0.946257667172541,0.9781137982888839,0.9255476809981126
599,FCU_025,FCU,2023-10-27 07:42:15.646661,Fan motor failure,2,MEDIUM,4.606370731924229,4.606370731924229,2023-10-27 12:18:38.581296,1.1011366364814104,1.0228101526568034,1.1262537312555503
599,FCU_021,FCU,2024-05-13 02:11:20.516702,Thermostat failure,1,LOW,1.3095361877583025,1.3095361877583025,2024-05-13 03:29:54.846978,1.1445796626118283,0.9790024430782066,1.1205462859946094
599,FCU_004,FCU,2024-11-29 09:04:32.374586,Fan motor failure,2,MEDIUM,2.8223169009673903,2.8223169009673903,2024-11-29 11:53:52.715429,0.833559724530149,0.9067617124277537,0.7558400432257646
599,FCU_020,FCU,2024-12-09 22:54:40.387641,Thermostat failure,1,LOW,1.8055801936081137,1.8055801936081137,2024-12-10 00:43:00.476338,0.8791288713099193,1.012903737696237,0.8904729196664916
599,FCU_002,FCU,2024-12-10 08:50:16.511525,Fan motor failure,2,MEDIUM,2.555481102512214,2.555481102512214,2024-12-10 11:23:36.243494,0.9833084784221371,1.1267176734513367,1.1079110410927642
599,FCU_003,FCU,2025-03-07 18:20:52.902772,Filter blockage,1,LOW,1.2941614888907609,1.2941614888907609,2025-03-07 19:38:31.884132,0.9657408507787147,1.0490543046349365,1.0131145966712165
599,FCU_022,FCU,2025-04-18 20:23:15.249416,Coil fouling,1,LOW,2.055446542476795,2.055446542476795,2025-04-18 22:26:34.856969,1.0508619626635585,0.9405675625838175,0.9884066748345097
600,HWP_001,HW_Pump,2024-02-14 03:00:48.823482,Impeller damage,4,CRITICAL,18.355019327102667,18.355019327102667,2024-02-14 21:22:06.893060,1.0608405893241888,1.0554153651001346,1.1196274578946306
600,FCU_019,FCU,2024-05-28 03:38:58.564922,Fan motor failure,2,MEDIUM,6.239209097667446,6.239209097667446,2024-05-28 09:53:19.717674,0.8719002044311785,1.011828343636003,0.8822133396654918
600,HP_001,HeatPump,2024-08-14 07:37:10.447400,Compressor degradation,4,CRITICAL,14.232299611554302,14.232299611554302,2024-08-14 21:51:06.726002,1.1574719724478244,0.9066017783126887,1.049366148568293
600,FCU_007,FCU,2024-08-22 11:50:40.693395,Valve actuator,2,MEDIUM,2.9402618883656317,2.9402618883656317,2024-08-22 14:47:05.636193,0.9367890938212873,1.0032660989240298,0.9398487396726599
600,CHWP_002,CHW_Pump,2024-10-13 11:21:00.055196,Seal leakage,2,MEDIUM,3.7626421683853266,3.7626421683853266,2024-10-13 15:06:45.567002,0.9473561378842581,1.0382153816237383,0.9835597142270959
600,FCU_013,FCU,2024-10-18 20:24:47.040260,Coil fouling,1,LOW,2.0142859891180596,2.0142859891180596,2024-10-18 22:25:38.469821,1.1958153039783066,0.9033109955406531,1.080193112719393
600,FCU_001,FCU,2024-11-16 18:27:32.753036,Fan motor failure,2,MEDIUM,4.075120086339879,4.075120086339879,2024-11-16 22:32:03.185347,1.1004652554545342,1.016157575669582,1.1182461060912867
600,FCU_023,FCU,2025-03-05 00:11:08.368363,Thermostat failure,1,LOW,1.6972379678668332,1.6972379678668332,2025-03-05 01:52:58.425047,0.8,0.9340630063732099,0.747250405098568
600,FCU_012,FCU,2025-04-28 14:48:58.519811,Filter blockage,1,LOW,1.244776319597717,1.244776319597717,2025-04-28 16:03:39.714562,0.9615943269983592,0.9252860453915663,0.8897498120992765
601,FCU_045,FCU,2024-03-03 01:43:29.818977,Filter blockage,1,LOW,1.599674482677104,1.599674482677104,2024-03-03 03:19:28.647115,0.8352589604968574,1.126311541351591,0.9407618072249431
601,FCU_020,FCU,2024-04-14 14:08:53.405830,Filter blockage,1,LOW,1.1795608260852297,1.1795608260852297,2024-04-14 15:19:39.824804,1.1845038140993214,1.0881706282901575,1.2889422596005464
601,HP_002,HeatPump,2024-10-27 13:18:50.646229,Refrigerant leak,3,HIGH,4.780731266114196,4.780731266114196,2024-10-27 18:05:41.278787,0.9452259230339721,0.9064169177936856,0.8567687677751445
601,FCU_013,FCU,2025-04-11 18:42:17.327402,Fan motor failure,2,MEDIUM,6.912981979030822,6.912981979030822,2025-04-12 01:37:04.062527,0.8452951551805448,1.1372468051050633,0.9613092145998632
602,FCU_019,FCU,2024-02-23 15:17:33.954552,Fan motor failure,2,MEDIUM,3.105679860613393,3.105679860613393,2024-02-23 18:23:54.402050,1.022392514345162,0.9195635794957988,0.940154920140947
602,HP_002,HeatPump,2024-04-25 02:34:53.026102,Heat exchanger fouling,2,MEDIUM,4.051163081593623,4.051163081593623,2024-04-25 06:37:57.213196,1.1637059866083934,1.012510792715685,1.1782648709888526
602,FCU_043,FCU,2024-08-17 12:09:53.155836,Filter blockage,1,LOW,0.5411240274582064,0.5411240274582064,2024-08-17 12:42:21.202335,0.9605106084528777,0.9671760286196562,0.9289828357305039
602,FCU_009,FCU,2024-12-12 20:13:18.032520,Thermostat failure,1,LOW,2.1864548068430727,2.1864548068430727,2024-12-12 22:24:29.269825,0.8958129512310654,0.9294574966160697,0.8326200630874794
602,FCU_021,FCU,2025-05-08 10:44:16.121334,Coil fouling,1,LOW,1.7588473369151432,1.7588473369151432,2025-05-08 12:29:47.971747,1.0304627415590457,1.146013516336475,1.1809242299078064
604,CHWP_002,CHW_Pump,2023-12-16 13:59:13.612434,Impeller damage,4,CRITICAL,7.940464934503729,7.940464934503729,2023-12-16 21:55:39.286198,1.1273391294947248,1.0574237949619278,1.192075220519388
604,FCU_046,FCU,2024-01-05 16:42:01.409597,Fan motor failure,2,MEDIUM,4.732616589920348,4.732616589920348,2024-01-05 21:25:58.829321,0.9016887705757033,0.9152704845690287,0.8252891179752757
604,FCU_023,FCU,2024-01-22 15:59:19.259609,Valve actuator,2,MEDIUM,4.336076228164797,4.336076228164797,2024-01-22 20:19:29.134030,0.8510045892286633,0.9996449849175901,0.8507024697642871
604,FCU_011,FCU,2024-07-28 13:17:13.461741,Fan motor failure,2,MEDIUM,4.655424833231191,4.655424833231191,2024-07-28 17:56:32.991141,0.8,1.0209890570430056,0.8167912456344045
604,FCU_012,FCU,2024-10-10 01:37:48.576165,Filter blockage,1,LOW,1.1126997536561576,1.1126997536561576,2024-10-10 02:44:34.295278,0.8988893312407731,0.9121169873074146,0.8198922287341106
604,FCU_033,FCU,2024-11-27 22:32:34.982560,Filter blockage,1,LOW,0.9222997297019385,0.9222997297019385,2024-11-27 23:27:55.261587,0.8451403498156858,0.9403749515361759,0.7947488154991922
604,HP_001,HeatPump,2025-04-03 06:25:27.682415,Heat exchanger fouling,2,MEDIUM,5.011845714892272,5.011845714892272,2025-04-03 11:26:10.326989,0.9335959259587314,0.9133411922677475,0.8526916161114594
605,HP_001,HeatPump,2024-09-12 11:51:38.115467,Control valve failure,3,HIGH,2.5592478100331437,2.5592478100331437,2024-09-12 14:25:11.407583,1.148511834472602,1.083617545444053,1.2445475749846475
605,FCU_022,FCU,2025-03-08 21:10:49.444007,Valve actuator,2,MEDIUM,5.5319886414920605,5.5319886414920605,2025-03-09 02:42:44.603116,1.1403259241233987,1.1492066655767164,1.3104701529325387
605,FCU_045,FCU,2025-05-13 18:35:11.363920,Filter blockage,1,LOW,0.9795102483765661,0.9795102483765661,2025-05-13 19:33:57.600814,1.076347394887924,1.0747576281003868,1.1568125731417755
605,FCU_026,FCU,2025-05-23 07:06:26.279482,Filter blockage,1,LOW,0.916574653240136,0.916574653240136,2025-05-23 08:01:25.948234,0.9032770623892337,1.0549790895422584,0.9529384128837994
606,FCU_043,FCU,2024-08-31 18:55:39.018930,Filter blockage,1,LOW,0.9944100059966969,0.9944100059966969,2024-08-31 19:55:18.894952,1.0500320414256634,0.957310572179317,1.0052067743838182
606,FCU_023,FCU,2024-11-07 13:51:02.085175,Coil fouling,1,LOW,1.7038449221457004,1.7038449221457004,2024-11-07 15:33:15.926895,0.8794183095216179,1.014530110178032,0.8921963544515457
606,FCU_022,FCU,2024-12-21 22:24:03.355147,Fan motor failure,2,MEDIUM,4.013096064218866,4.013096064218866,2024-12-22 02:24:50.500978,0.9646843980645108,0.9786436912562666,0.9440823002191825
606,FCU_004,FCU,2025-04-28 11:44:31.888927,Coil fouling,1,LOW,1.5139392196249817,1.5139392196249817,2025-04-28 13:15:22.070118,1.0939042223014266,1.132819771536683,1.239196331190515
606,FCU_001,FCU,2025-05-18 07:31:18.498155,Fan motor failure,2,MEDIUM,3.5074045020140314,3.5074045020140314,2025-05-18 11:01:45.154362,1.0654276098710724,1.0210987483041927,1.0879067988480797
606,FCU_020,FCU,2025-05-22 10:08:24.648249,Filter blockage,1,LOW,1.0344270660168606,1.0344270660168606,2025-05-22 11:10:28.585687,1.0244849682437929,1.010757739826058,1.035506110987867
607,FCU_032,FCU,2024-10-14 05:51:11.181529,Fan motor failure,2,MEDIUM,4.388075595831338,4.388075595831338,2024-10-14 10:14:28.253674,1.0438282861449621,1.1002796478738648,1.1485030191203587
607,FCU_022,FCU,2025-01-29 00:34:14.257060,Filter blockage,1,LOW,1.0706592845687237,1.0706592845687237,2025-01-29 01:38:28.630484,0.9168349810673729,1.0417932407217356,0.9551524861332296
608,FCU_047,FCU,2024-09-21 14:14:17.671036,Coil fouling,1,LOW,2.0896701311211854,2.0896701311211854,2024-09-21 16:19:40.483508,1.0954597840380935,1.0741103132162553,1.176644651748968
608,FCU_039,FCU,2024-09-25 15:19:29.970464,Filter blockage,1,LOW,1.3287734398046305,1.3287734398046305,2024-09-25 16:39:13.554847,1.082095624184624,1.1058951247430586,1.1966842752915727
608,FCU_018,FCU,2024-11-18 18:49:06.434922,Filter blockage,1,LOW,0.789476414352352,0.789476414352352,2024-11-18 19:36:28.550014,0.8999506055715829,0.9610458241030012,0.8648937713835368
608,FCU_004,FCU,2024-11-29 01:03:02.175637,Valve actuator,2,MEDIUM,2.493763702097473,2.493763702097473,2024-11-29 03:32:39.724965,0.8452192422442213,1.126706667454278,0.9523141556972168
608,FCU_028,FCU,2024-12-22 20:27:22.799089,Thermostat failure,1,LOW,2.8802253250342615,2.8802253250342615,2024-12-22 23:20:11.610259,1.0345553443420026,1.1379741675634414,1.1772972567759
608,FCU_038,FCU,2025-01-20 09:21:12.501545,Fan motor failure,2,MEDIUM,4.764973368722027,4.764973368722027,2025-01-20 14:07:06.405672,0.9847176582238619,0.9178480880875365,0.9038212199068079
608,FCU_032,FCU,2025-04-11 01:42:10.672372,Fan motor failure,2,MEDIUM,3.5108005681365335,3.5108005681365335,2025-04-11 05:12:49.554417,1.0375810873898708,0.9829120894480522,1.01985099457816
608,FCU_044,FCU,2025-04-29 00:46:18.327985,Filter blockage,1,LOW,0.8987424111325175,0.8987424111325175,2025-04-29 01:40:13.800665,1.1712096066140492,0.9466312644287229,1.1087036308201246
609,FCU_036,FCU,2024-11-29 00:37:16.720942,Fan motor failure,2,MEDIUM,3.4954850677830103,3.4954850677830103,2024-11-29 04:07:00.467186,0.9822664046927132,1.109557611096351,1.0898811654510483
609,FCU_007,FCU,2025-05-16 13:15:32.672092,Coil fouling,1,LOW,2.324531526469358,2.324531526469358,2025-05-16 15:35:00.985587,0.9226345392222103,0.9434338307605692,0.8704446377304225
610,CHWP_001,CHW_Pump,2023-12-13 17:55:14.110092,Impeller damage,4,CRITICAL,11.428018999485131,11.428018999485131,2023-12-14 05:20:54.978490,0.8799958334364129,1.0722788648102755,0.943600933314969
610,FCU_042,FCU,2025-01-20 02:21:28.648646,Fan motor failure,2,MEDIUM,3.7139573617511172,3.7139573617511172,2025-01-20 06:04:18.895148,1.0505052198692653,1.0474981591266623,1.100402283966005
611,HP_002,HeatPump,2023-05-17 13:27:29.982551,Compressor degradation,4,CRITICAL,11.568331053799545,11.568331053799545,2023-05-18 01:01:35.974345,0.9193607556786919,0.9410851214401033,0.8651967284051468
611,CT_001,CoolingTower,2024-07-03 10:23:26.112339,Water distribution system,3,HIGH,5.297522792105132,5.297522792105132,2024-07-03 15:41:17.194391,0.917039444018042,0.9818015973405914,0.9003507909612415
611,FCU_028,FCU,2025-01-18 10:26:49.181758,Filter blockage,1,LOW,0.5689047224257957,0.5689047224257957,2025-01-18 11:00:57.238759,1.0304680927580645,0.9292946830576903,0.9576085196606681
611,FCU_049,FCU,2025-05-25 11:15:41.508050,Coil fouling,1,LOW,2.1752967901065006,2.1752967901065006,2025-05-25 13:26:12.576494,0.9321275543721502,1.1097314556603006,1.0344112677744823
612,FCU_001,FCU,2024-08-06 09:56:00.840239,Filter blockage,1,LOW,0.9397807537971188,0.9397807537971188,2024-08-06 10:52:24.050953,1.004181046329136,1.0591926497420083,1.0636211832820601
612,FCU_004,FCU,2024-11-27 03:51:39.349288,Fan motor failure,2,MEDIUM,2.407596842973346,2.407596842973346,2024-11-27 06:16:06.697923,1.0271607519281216,1.1131552085411938,1.1433893410178777
612,FCU_036,FCU,2025-02-19 23:09:09.480403,Fan motor failure,2,MEDIUM,5.830716015120075,5.830716015120075,2025-02-20 04:59:00.058057,0.9011195040217509,1.065484392163163,0.9601287670089861
613,FCU_014,FCU,2024-03-13 12:48:28.186103,Fan motor failure,2,MEDIUM,4.324863585630117,4.324863585630117,2024-03-13 17:07:57.695011,0.810423153304685,1.081053430398471,0.8761107299543756
613,CT_001,CoolingTower,2024-06-23 09:39:15.693635,Fill media degradation,2,MEDIUM,6.869922300892727,6.869922300892727,2024-06-23 16:31:27.413918,1.1368935025065163,1.0171546053889546,1.156396461911282
613,FCU_032,FCU,2025-01-11 09:12:13.526241,Coil fouling,1,LOW,2.4743215537300065,2.4743215537300065,2025-01-11 11:40:41.083834,1.1339465944601128,0.9902297505945397,1.122867653419765
613,FCU_050,FCU,2025-01-11 23:59:42.532522,Filter blockage,1,LOW,1.4985355617505418,1.4985355617505418,2025-01-12 01:29:37.260544,1.0953776330805798,1.073981609923655,1.1764154338502437
613,FCU_035,FCU,2025-05-07 13:12:12.614898,Fan motor failure,2,MEDIUM,4.309292352427402,4.309292352427402,2025-05-07 17:30:46.067367,1.0488569345850556,1.0453637886110854,1.096437058848843
614,FCU_012,FCU,2024-09-08 16:36:13.714500,Valve actuator,2,MEDIUM,2.6000143986895687,2.6000143986895687,2024-09-08 19:12:13.766335,1.046874646220502,1.0174955674771928,1.0651903122336153
614,FCU_010,FCU,2024-10-09 18:28:08.402964,Thermostat failure,1,LOW,2.1413947507880446,2.1413947507880446,2024-10-09 20:36:37.424067,0.8591759189732897,0.954195731306069,0.8198219943252821
614,CHWP_003,CHW_Pump,2025-02-23 03:38:28.134940,Impeller damage,4,CRITICAL,7.936132872997606,7.936132872997606,2025-02-23 11:34:38.213283,1.0018710128012214,0.9763031089314722,0.9781297845461552
614,FCU_033,FCU,2025-03-24 02:04:44.453673,Filter blockage,1,LOW,1.3359197034309638,1.3359197034309638,2025-03-24 03:24:53.764605,0.9468633874175477,1.0558330116089747,0.9997296219193448
614,FCU_016,FCU,2025-05-01 20:42:47.218981,Coil fouling,1,LOW,2.0936682501395913,2.0936682501395913,2025-05-01 22:48:24.424682,1.2344512349845966,1.1122940242367223,1.3730727318850087
614,FCU_030,FCU,2025-05-17 07:47:32.783511,Thermostat failure,1,LOW,2.498305809438203,2.498305809438203,2025-05-17 10:17:26.684425,0.820768498796381,1.1269204389075052,0.9249407969050718
615,FCU_027,FCU,2025-02-04 19:02:44.087801,Fan motor failure,2,MEDIUM,4.663178645744049,4.663178645744049,2025-02-04 23:42:31.530926,0.9279197927324402,1.0881903218201832,1.0097533378768317
615,FCU_048,FCU,2025-02-13 16:05:30.106977,Fan motor failure,2,MEDIUM,3.5223930843982063,3.5223930843982063,2025-02-13 19:36:50.722081,1.0726470214492256,0.9138362477114174,0.9802237291999886
615,CHWP_003,CHW_Pump,2025-04-01 01:43:23.507279,Impeller damage,4,CRITICAL,8.861050178070093,8.861050178070093,2025-04-01 10:35:03.287920,0.9242874164275574,0.9506928214350736,0.8787134117404494
616,HWP_001,HW_Pump,2023-11-25 07:14:06.053481,Impeller damage,4,CRITICAL,12.673441979852054,12.673441979852054,2023-11-25 19:54:30.444608,1.1308771195046474,1.0858766221673857,1.2279930266140895
616,HP_001,HeatPump,2024-02-28 02:08:34.918777,Refrigerant leak,3,HIGH,4.122327859658899,4.122327859658899,2024-02-28 06:15:55.299072,1.0255944785655875,1.0589064694268369,1.086008628361544
616,HP_002,HeatPump,2024-04-11 21:13:58.064424,Refrigerant leak,3,HIGH,11.097373343036677,11.097373343036677,2024-04-12 08:19:48.608459,0.8436913197951666,0.9742936331932385,0.8220030812568313
617,CHWP_001,CHW_Pump,2024-11-15 12:23:09.589675,Impeller damage,4,CRITICAL,20.414201496050726,20.414201496050726,2024-11-16 08:48:00.715061,1.1090965692146513,0.9814515203409221,1.0885245140606201
617,FCU_044,FCU,2025-04-05 07:46:07.430664,Valve actuator,2,MEDIUM,3.0439955747840814,3.0439955747840814,2025-04-05 10:48:45.814733,0.9810858329839749,0.9218195212388391,0.9043840728554955
618,HP_001,HeatPump,2024-02-28 11:16:50.966424,Sensor malfunction,1,LOW,1.6609739065054254,1.6609739065054254,2024-02-28 12:56:30.472487,1.0600303315849378,1.0731755136286014,1.1375985955605623
619,FCU_035,FCU,2024-11-03 20:16:03.276619,Coil fouling,1,LOW,1.91708082059509,1.91708082059509,2024-11-03 22:11:04.767573,1.0731657458290198,1.0486905862567475,1.1254188151440945
619,HWP_002,HW_Pump,2025-01-12 18:50:57.349977,Impeller damage,4,CRITICAL,7.683294466212094,7.683294466212094,2025-01-13 02:31:57.210055,0.8364722224631518,1.0262322105589439,0.858414737929513
619,FCU_036,FCU,2025-04-28 13:48:25.753981,Fan motor failure,2,MEDIUM,5.167448916408983,5.167448916408983,2025-04-28 18:58:28.570080,0.8450824921954818,1.0988138259394908,0.9285883264837973
620,FCU_050,FCU,2024-12-01 08:58:03.583043,Thermostat failure,1,LOW,2.6299250895582946,2.6299250895582946,2024-12-01 11:35:51.313365,1.0421484847938265,0.9024900045630825,0.9405285907969899
620,FCU_048,FCU,2025-02-07 10:53:44.525046,Valve actuator,2,MEDIUM,1.5489756259676277,1.5489756259676277,2025-02-07 12:26:40.837299,0.8820889901985762,0.9326879564591176,0.8227137776833967
621,FCU_046,FCU,2023-10-17 06:51:17.789358,Thermostat failure,1,LOW,2.079232940074508,2.079232940074508,2023-10-17 08:56:03.027942,1.0189477841055041,0.9019306599436226,0.9190202473663692
621,FCU_015,FCU,2024-01-12 01:17:53.188833,Fan motor failure,2,MEDIUM,5.001441071348106,5.001441071348106,2024-01-12 06:17:58.376690,1.13111278172954,0.911543409137217,1.0310584011764259
621,FCU_025,FCU,2024-04-12 16:12:59.548310,Fan motor failure,2,MEDIUM,5.878686931933897,5.878686931933897,2024-04-12 22:05:42.821265,1.0846693734795978,1.1136894805040343,1.2079848710691297
621,CHWP_001,CHW_Pump,2024-09-04 20:21:50.768014,Bearing wear,3,HIGH,5.486469421530315,5.486469421530315,2024-09-05 01:51:02.057932,0.9163479171754237,1.0434556559492831,0.9561684169940412
621,FCU_035,FCU,2025-02-17 13:08:29.824180,Fan motor failure,2,MEDIUM,2.8480305099090395,2.8480305099090395,2025-02-17 15:59:22.734016,1.071225434863035,0.9885314097140457,1.0589399892466977
622,FCU_035,FCU,2024-02-08 09:16:07.713512,Filter blockage,1,LOW,1.6199497359345163,1.6199497359345163,2024-02-08 10:53:19.532561,0.9629264616971775,0.9684223523376401,0.9325195091649412
622,FCU_027,FCU,2024-07-29 05:00:17.422990,Filter blockage,1,LOW,1.043472476564889,1.043472476564889,2024-07-29 06:02:53.923906,1.1328442105231011,0.915655935061437,1.0372955248654656
622,FCU_033,FCU,2025-05-13 21:47:23.629511,Filter blockage,1,LOW,1.346267172866355,1.346267172866355,2025-05-13 23:08:10.191333,1.0545977031031926,0.9046087416627397,0.9539983011645946
623,FCU_041,FCU,2024-04-18 22:21:55.243557,Coil fouling,1,LOW,1.996801258954465,1.996801258954465,2024-04-19 00:21:43.728089,0.9285001396343215,1.0934917356479494,1.0153072292380976
623,FCU_027,FCU,2024-07-26 09:39:39.374653,Filter blockage,1,LOW,0.8850109454149503,0.8850109454149503,2024-07-26 10:32:45.414056,1.0042110852498682,0.9576894700888813,0.9617223820903267
623,HP_001,HeatPump,2025-02-17 00:42:30.688380,Compressor degradation,4,CRITICAL,9.14257036910855,9.14257036910855,2025-02-17 09:51:03.941709,1.0724358099025588,1.0569219990012373,1.1334810000027233
623,FCU_006,FCU,2025-02-21 13:22:47.168441,Filter blockage,1,LOW,1.030916306351411,1.030916306351411,2025-02-21 14:24:38.467144,0.9412824858427571,1.066461569388249,1.0038415970895391
623,FCU_005,FCU,2025-03-12 23:21:48.367750,Valve actuator,2,MEDIUM,4.267527515060636,4.267527515060636,2025-03-13 03:37:51.466804,1.096801445807812,0.9318221345009896,1.0220238643564068
624,FCU_021,FCU,2024-02-28 05:04:22.674188,Fan motor failure,2,MEDIUM,2.202600650442329,2.202600650442329,2024-02-28 07:16:32.036530,1.0547800869664903,1.1200605492386981,1.181417563533729
624,FCU_012,FCU,2024-04-28 09:54:55.282188,Filter blockage,1,LOW,1.4689837390693625,1.4689837390693625,2024-04-28 11:23:03.623649,0.9154151216256889,1.1021497644421152,1.0089245606665034
624,FCU_044,FCU,2024-05-27 12:18:05.612305,Thermostat failure,1,LOW,1.5239757652939936,1.5239757652939936,2024-05-27 13:49:31.925060,1.054801289510345,0.9180783713141338,0.9683902499337056
624,FCU_040,FCU,2024-08-21 19:42:23.344723,Fan motor failure,2,MEDIUM,4.291526750883208,4.291526750883208,2024-08-21 23:59:52.841026,1.0093003436991432,1.0731883701287563,1.0831693908248772
624,HWP_001,HW_Pump,2024-10-17 17:35:12.683083,Impeller damage,4,CRITICAL,8.21753847649949,8.21753847649949,2024-10-18 01:48:15.821598,0.9310447816983439,0.9113316169365644,0.8484905463455024
624,FCU_018,FCU,2024-12-15 23:03:56.643430,Valve actuator,2,MEDIUM,2.4350161478253725,2.4350161478253725,2024-12-16 01:30:02.701562,0.853922524145732,0.9774881540792023,0.8346991518538647
624,HP_001,HeatPump,2025-03-03 07:20:49.837770,Refrigerant leak,3,HIGH,7.273459743684818,7.273459743684818,2025-03-03 14:37:14.292847,0.879717731237412,1.0211271201066048,0.8983036334051747
624,HWP_002,HW_Pump,2025-03-11 08:37:32.438577,Bearing wear,3,HIGH,7.239522605469605,7.239522605469605,2025-03-11 15:51:54.719957,0.985752401821436,0.9879987707869675,0.9739221612998796
624,CT_001,CoolingTower,2025-03-14 08:25:35.988386,Fill media degradation,2,MEDIUM,11.877753465100778,11.877753465100778,2025-03-14 20:18:15.900860,1.115887340138293,1.1141029780675291,1.243213408835926
624,FCU_016,FCU,2025-03-24 16:52:24.504115,Filter blockage,1,LOW,1.0888663741496056,1.0888663741496056,2025-03-24 17:57:44.423062,1.0048424089363446,0.9053870207341818,0.9097712749342354
625,FCU_049,FCU,2024-01-21 08:49:03.134845,Fan motor failure,2,MEDIUM,6.415959562895109,6.415959562895109,2024-01-21 15:14:00.589271,1.128326980255924,0.932233342772606,1.0518640325445003
625,FCU_024,FCU,2024-09-08 16:04:56.187959,Filter blockage,1,LOW,0.7768726747382166,0.7768726747382166,2024-09-08 16:51:32.929588,0.973488463971369,1.1119171490044861,1.082438517447801
