run_id,asset_id,asset_type,failure_time,fault_type,severity,severity_category,repair_time_h,total_downtime_h,restoration_time
502,FCU_036,FCU,2024-04-20 02:10:56.197922,Thermostat failure,1,LOW,2.4216906322597156,2.4216906322597156,2024-04-20 04:36:14.284198
502,FCU_004,FCU,2024-07-25 17:31:50.520398,Valve actuator,2,MEDIUM,3.4156332829084626,3.4156332829084626,2024-07-25 20:56:46.800216
503,FCU_005,FCU,2024-10-11 01:45:18.432067,Fan motor failure,2,MEDIUM,5.45011421922149,5.45011421922149,2024-10-11 07:12:18.843256
503,FCU_018,FCU,2024-10-25 21:41:54.636663,Filter blockage,1,LOW,0.6532077701504794,0.6532077701504794,2024-10-25 22:21:06.184636
504,FCU_021,FCU,2025-01-21 17:11:58.571763,Filter blockage,1,LOW,0.9301087102188418,0.9301087102188418,2025-01-21 18:07:46.963120
504,FCU_027,FCU,2025-03-18 18:20:15.273084,Coil fouling,1,LOW,2.213281201527697,2.213281201527697,2025-03-18 20:33:03.085409
504,FCU_035,FCU,2025-05-05 15:36:51.256770,Coil fouling,1,LOW,2.6298206573469636,2.6298206573469636,2025-05-05 18:14:38.611136
505,FCU_023,FCU,2024-02-18 20:47:12.164897,Fan motor failure,2,MEDIUM,4.31302449290472,4.31302449290472,2024-02-19 01:05:59.053071
505,FCU_045,FCU,2024-08-22 19:41:43.557668,Valve actuator,2,MEDIUM,4.3371016512549385,4.3371016512549385,2024-08-23 00:01:57.123613
505,FCU_019,FCU,2024-10-12 06:17:07.143193,Coil fouling,1,LOW,2.106929043628439,2.106929043628439,2024-10-12 08:23:32.087750
505,FCU_013,FCU,2025-04-04 10:07:44.788410,Coil fouling,1,LOW,3.3284264914218857,3.3284264914218857,2025-04-04 13:27:27.123779
506,HP_001,HeatPump,2023-12-31 03:09:53.108528,Control valve failure,3,HIGH,2.8528234151404397,2.8528234151404397,2023-12-31 06:01:03.272823
506,FCU_002,FCU,2024-07-12 07:37:18.459285,Fan motor failure,2,MEDIUM,5.03187541551682,5.03187541551682,2024-07-12 12:39:13.210781
506,FCU_018,FCU,2024-10-28 09:59:53.806094,Fan motor failure,2,MEDIUM,3.582662705036332,3.582662705036332,2024-10-28 13:34:51.391832
506,FCU_024,FCU,2024-11-04 13:29:12.908063,Coil fouling,1,LOW,2.7446644807697584,2.7446644807697584,2024-11-04 16:13:53.700194
506,FCU_015,FCU,2024-11-22 00:44:16.054904,Coil fouling,1,LOW,2.611175349246681,2.611175349246681,2024-11-22 03:20:56.286161
506,FCU_029,FCU,2025-02-26 22:38:54.086145,Valve actuator,2,MEDIUM,3.0329121743985374,3.0329121743985374,2025-02-27 01:40:52.569973
507,FCU_050,FCU,2023-12-26 16:45:30.827679,Coil fouling,1,LOW,1.2289356626520551,1.2289356626520551,2023-12-26 17:59:14.996065
507,FCU_046,FCU,2025-03-18 13:18:39.526023,Thermostat failure,1,LOW,2.3729434359599026,2.3729434359599026,2025-03-18 15:41:02.122392
508,HP_002,HeatPump,2024-06-18 20:04:36.086007,Heat exchanger fouling,2,MEDIUM,4.681046682015237,4.681046682015237,2024-06-19 00:45:27.854062
508,FCU_029,FCU,2024-08-07 12:21:24.590774,Filter blockage,1,LOW,0.9498102587195119,0.9498102587195119,2024-08-07 13:18:23.907705
508,CHWP_003,CHW_Pump,2024-09-01 08:06:59.799881,Impeller damage,4,CRITICAL,13.260875777997901,13.260875777997901,2024-09-01 21:22:38.952682
508,FCU_003,FCU,2024-10-27 08:15:20.911851,Fan motor failure,2,MEDIUM,7.4872469355471205,7.4872469355471205,2024-10-27 15:44:35.000819
508,HWP_001,HW_Pump,2025-04-16 03:47:52.256950,Motor overheating,3,HIGH,10.619405968875144,10.619405968875144,2025-04-16 14:25:02.118438
509,FCU_014,FCU,2024-06-08 19:57:48.385723,Fan motor failure,2,MEDIUM,4.939381864608399,4.939381864608399,2024-06-09 00:54:10.160436
509,FCU_041,FCU,2024-06-10 02:03:34.741269,Valve actuator,2,MEDIUM,4.374099042597616,4.374099042597616,2024-06-10 06:26:01.497822
509,FCU_005,FCU,2025-04-13 09:22:50.968287,Fan motor failure,2,MEDIUM,4.937323048020403,4.937323048020403,2025-04-13 14:19:05.331260
510,FCU_038,FCU,2024-04-06 22:27:43.118071,Fan motor failure,2,MEDIUM,3.5687270204170156,3.5687270204170156,2024-04-07 02:01:50.535345
510,FCU_020,FCU,2024-04-07 03:04:20.409591,Valve actuator,2,MEDIUM,2.902385636453372,2.902385636453372,2024-04-07 05:58:28.997882
510,FCU_026,FCU,2024-08-18 09:49:27.112677,Fan motor failure,2,MEDIUM,2.143310108893386,2.143310108893386,2024-08-18 11:58:03.029069
510,FCU_023,FCU,2025-04-15 22:31:10.233062,Coil fouling,1,LOW,2.721807324857206,2.721807324857206,2025-04-16 01:14:28.739431
510,HWP_002,HW_Pump,2025-05-25 02:29:04.206337,Seal leakage,2,MEDIUM,3.709891856428305,3.709891856428305,2025-05-25 06:11:39.817020
511,FCU_050,FCU,2023-12-15 15:57:17.095078,Valve actuator,2,MEDIUM,3.5584292304759932,3.5584292304759932,2023-12-15 19:30:47.440308
511,CHWP_003,CHW_Pump,2024-05-11 14:55:28.213899,Bearing wear,3,HIGH,7.3013477666977,7.3013477666977,2024-05-11 22:13:33.065859
511,FCU_011,FCU,2025-01-14 11:36:19.445812,Fan motor failure,2,MEDIUM,4.015968823312783,4.015968823312783,2025-01-14 15:37:16.933576
511,CHWP_002,CHW_Pump,2025-03-28 15:57:00.289556,Motor overheating,3,HIGH,8.460943654932978,8.460943654932978,2025-03-29 00:24:39.686714
512,FCU_032,FCU,2023-11-26 16:10:40.037686,Fan motor failure,2,MEDIUM,4.6431445220071295,4.6431445220071295,2023-11-26 20:49:15.357965
512,FCU_019,FCU,2025-01-15 20:57:23.573295,Valve actuator,2,MEDIUM,2.3215291896892336,2.3215291896892336,2025-01-15 23:16:41.078378
513,FCU_005,FCU,2024-02-16 21:27:18.540962,Coil fouling,1,LOW,2.428061400334497,2.428061400334497,2024-02-16 23:52:59.562003
513,FCU_033,FCU,2024-06-17 06:25:28.252963,Fan motor failure,2,MEDIUM,3.515226818950561,3.515226818950561,2024-06-17 09:56:23.069511
513,FCU_027,FCU,2024-10-31 15:48:49.766703,Coil fouling,1,LOW,2.42803129897738,2.42803129897738,2024-10-31 18:14:30.679379
513,FCU_050,FCU,2024-11-28 16:04:25.680812,Filter blockage,1,LOW,0.7497297646643176,0.7497297646643176,2024-11-28 16:49:24.707965
513,FCU_002,FCU,2024-11-30 19:11:39.112806,Fan motor failure,2,MEDIUM,3.5326911079673753,3.5326911079673753,2024-11-30 22:43:36.800795
514,FCU_024,FCU,2024-01-05 14:16:24.818724,Fan motor failure,2,MEDIUM,4.426194963782733,4.426194963782733,2024-01-05 18:41:59.120594
514,FCU_016,FCU,2025-02-21 17:22:43.287870,Thermostat failure,1,LOW,2.2256503916697064,2.2256503916697064,2025-02-21 19:36:15.629280
515,CT_001,CoolingTower,2023-04-13 15:26:48.631950,Fill media degradation,2,MEDIUM,8.345445822954254,8.345445822954254,2023-04-13 23:47:32.236913
515,CHWP_001,CHW_Pump,2024-07-19 11:03:42.773761,Bearing wear,3,HIGH,8.334603559326919,8.334603559326919,2024-07-19 19:23:47.346575
515,FCU_005,FCU,2025-01-27 02:51:01.115778,Fan motor failure,2,MEDIUM,5.961837866986006,5.961837866986006,2025-01-27 08:48:43.732099
515,FCU_047,FCU,2025-02-20 08:06:16.154785,Filter blockage,1,LOW,0.7309483876922395,0.7309483876922395,2025-02-20 08:50:07.568981
515,FCU_016,FCU,2025-04-10 16:40:58.236415,Coil fouling,1,LOW,1.9320901238826813,1.9320901238826813,2025-04-10 18:36:53.760861
515,FCU_033,FCU,2025-04-16 23:59:22.619082,Fan motor failure,2,MEDIUM,4.17388759813789,4.17388759813789,2025-04-17 04:09:48.614435
516,HP_002,HeatPump,2024-04-26 09:53:03.538759,Sensor malfunction,1,LOW,1.9762379389159919,1.9762379389159919,2024-04-26 11:51:37.995339
516,HWP_001,HW_Pump,2025-02-13 15:49:17.313157,Seal leakage,2,MEDIUM,3.829485617426793,3.829485617426793,2025-02-13 19:39:03.461380
516,FCU_023,FCU,2025-05-24 01:11:59.117458,Valve actuator,2,MEDIUM,2.4152995891957576,2.4152995891957576,2025-05-24 03:36:54.195979
517,FCU_035,FCU,2023-12-07 05:06:49.082601,Fan motor failure,2,MEDIUM,4.4451485481995565,4.4451485481995565,2023-12-07 09:33:31.617375
517,FCU_050,FCU,2024-06-30 11:17:41.624431,Coil fouling,1,LOW,1.595732924133453,1.595732924133453,2024-06-30 12:53:26.262958
517,FCU_037,FCU,2024-12-16 00:26:58.636600,Fan motor failure,2,MEDIUM,3.484337346053416,3.484337346053416,2024-12-16 03:56:02.251046
517,FCU_008,FCU,2025-04-08 09:02:16.324876,Fan motor failure,2,MEDIUM,4.872179036680037,4.872179036680037,2025-04-08 13:54:36.169408
517,FCU_022,FCU,2025-05-18 20:08:37.323291,Fan motor failure,2,MEDIUM,3.584778459867308,3.584778459867308,2025-05-18 23:43:42.525747
518,FCU_042,FCU,2024-04-27 06:41:23.747295,Fan motor failure,2,MEDIUM,5.3832109814694356,5.3832109814694356,2024-04-27 12:04:23.306828
518,FCU_014,FCU,2025-01-01 01:41:30.011340,Fan motor failure,2,MEDIUM,3.03464837050098,3.03464837050098,2025-01-01 04:43:34.745474
519,CHWP_002,CHW_Pump,2024-06-01 21:48:53.063455,Seal leakage,2,MEDIUM,3.1757961789966855,3.1757961789966855,2024-06-02 00:59:25.929699
519,FCU_010,FCU,2024-08-03 03:35:04.626987,Filter blockage,1,LOW,1.1335703858443442,1.1335703858443442,2024-08-03 04:43:05.480376
519,FCU_019,FCU,2024-12-26 02:36:16.571874,Filter blockage,1,LOW,1.1072890442959795,1.1072890442959795,2024-12-26 03:42:42.812433
519,FCU_044,FCU,2025-04-26 00:23:36.651236,Filter blockage,1,LOW,1.171991994492764,1.171991994492764,2025-04-26 01:33:55.822416
520,FCU_002,FCU,2024-02-19 23:29:05.970947,Valve actuator,2,MEDIUM,2.8902548594490556,2.8902548594490556,2024-02-20 02:22:30.888441
520,FCU_009,FCU,2024-12-13 14:18:02.185726,Thermostat failure,1,LOW,2.584717781351701,2.584717781351701,2024-12-13 16:53:07.169739
520,FCU_011,FCU,2025-03-13 06:27:25.038597,Coil fouling,1,LOW,2.9458981243363267,2.9458981243363267,2025-03-13 09:24:10.271845
520,FCU_047,FCU,2025-04-01 10:39:19.202833,Thermostat failure,1,LOW,2.5738688716047355,2.5738688716047355,2025-04-01 13:13:45.130771
520,FCU_035,FCU,2025-05-19 19:27:55.591726,Filter blockage,1,LOW,1.0289103513508777,1.0289103513508777,2025-05-19 20:29:39.668991
521,FCU_004,FCU,2024-05-18 16:14:08.053942,Fan motor failure,2,MEDIUM,4.849519719777779,4.849519719777779,2024-05-18 21:05:06.324933
521,FCU_034,FCU,2025-04-16 05:21:34.289264,Filter blockage,1,LOW,1.1136366717402868,1.1136366717402868,2025-04-16 06:28:23.381282
522,FCU_027,FCU,2025-01-27 23:47:27.354819,Filter blockage,1,LOW,1.4489800557867045,1.4489800557867045,2025-01-28 01:14:23.683020
523,FCU_028,FCU,2024-09-09 03:23:17.909237,Thermostat failure,1,LOW,1.8265206175054776,1.8265206175054776,2024-09-09 05:12:53.383460
524,FCU_020,FCU,2025-05-04 03:45:04.772537,Coil fouling,1,LOW,2.2061348332753785,2.2061348332753785,2025-05-04 05:57:26.857937
525,FCU_024,FCU,2025-01-19 01:40:13.560874,Fan motor failure,2,MEDIUM,2.7503037039536977,2.7503037039536977,2025-01-19 04:25:14.654208
525,FCU_031,FCU,2025-01-28 09:50:26.953286,Filter blockage,1,LOW,0.9899351435512608,0.9899351435512608,2025-01-28 10:49:50.719803
526,FCU_007,FCU,2024-05-17 04:15:55.358755,Thermostat failure,1,LOW,1.8389246900615746,1.8389246900615746,2024-05-17 06:06:15.487639
526,HP_002,HeatPump,2025-02-14 19:05:25.981590,Refrigerant leak,3,HIGH,4.761170231458231,4.761170231458231,2025-02-14 23:51:06.194423
526,FCU_003,FCU,2025-04-12 17:58:44.507320,Fan motor failure,2,MEDIUM,3.4624222816593107,3.4624222816593107,2025-04-12 21:26:29.227534
527,FCU_021,FCU,2024-06-19 14:49:16.293452,Coil fouling,1,LOW,2.3446001803437104,2.3446001803437104,2024-06-19 17:09:56.854101
527,FCU_008,FCU,2024-10-25 14:54:39.891490,Coil fouling,1,LOW,2.4520324356315393,2.4520324356315393,2024-10-25 17:21:47.208258
527,FCU_017,FCU,2024-11-02 07:57:51.553409,Fan motor failure,2,MEDIUM,6.2764698061038136,6.2764698061038136,2024-11-02 14:14:26.844711
527,FCU_041,FCU,2025-02-26 12:15:36.862665,Coil fouling,1,LOW,2.008399808044481,2.008399808044481,2025-02-26 14:16:07.101974
527,FCU_031,FCU,2025-03-10 14:26:53.384337,Coil fouling,1,LOW,2.4991476329938402,2.4991476329938402,2025-03-10 16:56:50.315816
527,FCU_030,FCU,2025-03-17 18:00:36.252693,Thermostat failure,1,LOW,1.902943944536569,1.902943944536569,2025-03-17 19:54:46.850893
527,FCU_014,FCU,2025-05-12 04:16:01.837282,Thermostat failure,1,LOW,1.8803346629729458,1.8803346629729458,2025-05-12 06:08:51.042069
528,FCU_006,FCU,2024-08-23 03:20:20.037285,Valve actuator,2,MEDIUM,1.506137781514351,1.506137781514351,2024-08-23 04:50:42.133298
528,HP_001,HeatPump,2025-04-19 19:38:03.770110,Control valve failure,3,HIGH,1.7864176571699273,1.7864176571699273,2025-04-19 21:25:14.873676
529,FCU_048,FCU,2024-04-15 01:23:27.085035,Thermostat failure,1,LOW,2.429302113006977,2.429302113006977,2024-04-15 03:49:12.572642
529,HP_002,HeatPump,2024-07-07 09:38:14.848693,Heat exchanger fouling,2,MEDIUM,3.4485006771401903,3.4485006771401903,2024-07-07 13:05:09.451131
529,FCU_002,FCU,2025-03-19 05:33:58.907215,Thermostat failure,1,LOW,2.7682808740363005,2.7682808740363005,2025-03-19 08:20:04.718362
530,FCU_034,FCU,2024-06-19 16:36:01.624405,Fan motor failure,2,MEDIUM,3.6946577187769316,3.6946577187769316,2024-06-19 20:17:42.392193
530,CHWP_003,CHW_Pump,2024-07-16 23:34:21.202473,Seal leakage,2,MEDIUM,3.904686616748106,3.904686616748106,2024-07-17 03:28:38.074293
530,FCU_011,FCU,2024-10-15 01:53:13.128442,Fan motor failure,2,MEDIUM,5.210941763761912,5.210941763761912,2024-10-15 07:05:52.518792
530,CHWP_002,CHW_Pump,2025-04-11 23:19:16.309939,Motor overheating,3,HIGH,8.273170638330788,8.273170638330788,2025-04-12 07:35:39.724237
531,FCU_049,FCU,2023-04-17 05:34:09.366591,Coil fouling,1,LOW,2.446276286662657,2.446276286662657,2023-04-17 08:00:55.961223
531,HWP_001,HW_Pump,2024-08-16 13:47:11.432683,Bearing wear,3,HIGH,7.9352338972352925,7.9352338972352925,2024-08-16 21:43:18.274713
531,FCU_043,FCU,2024-10-06 23:40:07.716674,Fan motor failure,2,MEDIUM,3.3593137505038655,3.3593137505038655,2024-10-07 03:01:41.246176
531,FCU_013,FCU,2024-11-15 00:09:28.306148,Thermostat failure,1,LOW,2.898304595272429,2.898304595272429,2024-11-15 03:03:22.202691
531,HP_002,HeatPump,2025-03-25 04:27:52.004999,Compressor degradation,4,CRITICAL,12.91021448196031,12.91021448196031,2025-03-25 17:22:28.777134
532,FCU_011,FCU,2024-07-02 01:22:39.642051,Valve actuator,2,MEDIUM,3.8939461914184927,3.8939461914184927,2024-07-02 05:16:17.848340
532,FCU_049,FCU,2025-02-26 21:48:13.909733,Coil fouling,1,LOW,2.527189198695612,2.527189198695612,2025-02-27 00:19:51.790848
532,HWP_001,HW_Pump,2025-02-27 03:36:51.011341,Bearing wear,3,HIGH,6.1871954779682055,6.1871954779682055,2025-02-27 09:48:04.915062
532,HP_002,HeatPump,2025-05-02 16:27:54.807996,Sensor malfunction,1,LOW,1.835612739117881,1.835612739117881,2025-05-02 18:18:03.013857
532,FCU_003,FCU,2025-05-09 11:46:05.340828,Valve actuator,2,MEDIUM,5.191735494477696,5.191735494477696,2025-05-09 16:57:35.588608
533,FCU_034,FCU,2024-11-05 14:38:03.760214,Thermostat failure,1,LOW,1.9102088780697581,1.9102088780697581,2024-11-05 16:32:40.512175
533,FCU_029,FCU,2024-11-09 18:30:53.757066,Coil fouling,1,LOW,2.232659666440244,2.232659666440244,2024-11-09 20:44:51.331865
533,HP_001,HeatPump,2025-01-08 19:10:21.167395,Compressor degradation,4,CRITICAL,13.199674287104795,13.199674287104795,2025-01-09 08:22:19.994829
533,FCU_002,FCU,2025-02-05 10:29:13.785003,Fan motor failure,2,MEDIUM,5.69502985559453,5.69502985559453,2025-02-05 16:10:55.892483
533,FCU_026,FCU,2025-04-04 09:01:05.231558,Thermostat failure,1,LOW,1.6107054468206892,1.6107054468206892,2025-04-04 10:37:43.771167
534,HWP_002,HW_Pump,2023-12-16 20:38:22.857735,Impeller damage,4,CRITICAL,12.646209256390673,12.646209256390673,2023-12-17 09:17:09.211058
534,FCU_049,FCU,2024-06-03 12:20:51.360420,Fan motor failure,2,MEDIUM,3.169179784061447,3.169179784061447,2024-06-03 15:31:00.407643
534,FCU_019,FCU,2024-09-25 08:32:22.244941,Fan motor failure,2,MEDIUM,3.0971229669926057,3.0971229669926057,2024-09-25 11:38:11.887622
534,FCU_004,FCU,2025-04-07 16:59:17.848612,Valve actuator,2,MEDIUM,5.44147356949557,5.44147356949557,2025-04-07 22:25:47.153462
535,FCU_014,FCU,2024-08-03 12:40:15.259166,Valve actuator,2,MEDIUM,4.48932748077128,4.48932748077128,2024-08-03 17:09:36.838097
535,FCU_026,FCU,2024-08-28 04:39:34.132821,Coil fouling,1,LOW,2.275320147972541,2.275320147972541,2024-08-28 06:56:05.285354
535,CHWP_003,CHW_Pump,2025-05-02 04:02:26.204583,Motor overheating,3,HIGH,2.393990604963767,2.393990604963767,2025-05-02 06:26:04.570761
536,FCU_003,FCU,2024-09-08 17:35:15.488551,Fan motor failure,2,MEDIUM,4.085203925616723,4.085203925616723,2024-09-08 21:40:22.222683
536,FCU_044,FCU,2025-05-12 15:29:03.045723,Fan motor failure,2,MEDIUM,3.834497611258131,3.834497611258131,2025-05-12 19:19:07.237124
537,FCU_046,FCU,2024-06-07 13:09:11.114492,Filter blockage,1,LOW,1.1796059825788412,1.1796059825788412,2024-06-07 14:19:57.696029
537,FCU_028,FCU,2024-09-18 21:07:23.097234,Filter blockage,1,LOW,1.417185904921173,1.417185904921173,2024-09-18 22:32:24.966492
537,FCU_043,FCU,2024-11-10 16:16:15.258165,Valve actuator,2,MEDIUM,2.611836578876539,2.611836578876539,2024-11-10 18:52:57.869849
537,FCU_009,FCU,2025-03-19 18:32:05.049780,Coil fouling,1,LOW,3.0214968622864,3.0214968622864,2025-03-19 21:33:22.438484
538,CHWP_003,CHW_Pump,2023-06-19 17:48:48.451183,Bearing wear,3,HIGH,15.837928186472244,15.837928186472244,2023-06-20 09:39:04.992654
538,HP_002,HeatPump,2024-04-17 13:45:09.469394,Control valve failure,3,HIGH,1.8601638717599593,1.8601638717599593,2024-04-17 15:36:46.059332
538,FCU_020,FCU,2024-05-31 07:11:02.026892,Fan motor failure,2,MEDIUM,7.0509050498015915,7.0509050498015915,2024-05-31 14:14:05.285071
538,FCU_008,FCU,2025-02-09 07:11:47.104138,Coil fouling,1,LOW,2.088134772009808,2.088134772009808,2025-02-09 09:17:04.389317
538,FCU_005,FCU,2025-04-04 19:44:10.616345,Coil fouling,1,LOW,0.8737641366083757,0.8737641366083757,2025-04-04 20:36:36.167237
539,FCU_029,FCU,2024-02-25 10:32:11.452198,Filter blockage,1,LOW,0.9871831708526333,0.9871831708526333,2024-02-25 11:31:25.311613
539,FCU_009,FCU,2024-11-22 06:01:18.415518,Coil fouling,1,LOW,2.008704420000127,2.008704420000127,2024-11-22 08:01:49.751430
539,FCU_005,FCU,2025-03-09 17:31:01.189540,Fan motor failure,2,MEDIUM,3.3547421056586337,3.3547421056586337,2025-03-09 20:52:18.261120
539,FCU_024,FCU,2025-04-27 08:44:28.254949,Fan motor failure,2,MEDIUM,2.7062602874990342,2.7062602874990342,2025-04-27 11:26:50.791984
539,FCU_011,FCU,2025-05-01 06:24:08.409715,Valve actuator,2,MEDIUM,4.066447625404318,4.066447625404318,2025-05-01 10:28:07.621166
540,CHWP_002,CHW_Pump,2024-01-15 14:35:45.092118,Bearing wear,3,HIGH,6.615590467990786,6.615590467990786,2024-01-15 21:12:41.217803
540,CHWP_003,CHW_Pump,2024-03-30 19:35:02.892264,Motor overheating,3,HIGH,6.2519215099848875,6.2519215099848875,2024-03-31 01:50:09.809700
540,HP_002,HeatPump,2024-12-03 23:55:11.301482,Heat exchanger fouling,2,MEDIUM,4.939518451055631,4.939518451055631,2024-12-04 04:51:33.567906
540,FCU_034,FCU,2025-01-13 23:14:36.442887,Filter blockage,1,LOW,1.9173501387269927,1.9173501387269927,2025-01-14 01:09:38.903386
540,FCU_038,FCU,2025-01-31 19:37:25.770128,Filter blockage,1,LOW,1.1316032873806745,1.1316032873806745,2025-01-31 20:45:19.541963
540,FCU_033,FCU,2025-03-15 09:48:08.982539,Coil fouling,1,LOW,3.3006656619185804,3.3006656619185804,2025-03-15 13:06:11.378922
541,CT_001,CoolingTower,2023-11-13 19:38:18.290775,Fan motor failure,4,CRITICAL,8.393627434965735,8.393627434965735,2023-11-14 04:01:55.349541
542,FCU_004,FCU,2024-07-14 08:10:59.746587,Fan motor failure,2,MEDIUM,3.1596528941415705,3.1596528941415705,2024-07-14 11:20:34.497006
542,FCU_038,FCU,2024-08-18 05:40:20.521274,Coil fouling,1,LOW,1.9744008759303784,1.9744008759303784,2024-08-18 07:38:48.364427
543,FCU_002,FCU,2024-09-26 09:37:56.223166,Fan motor failure,2,MEDIUM,4.0847537200429285,4.0847537200429285,2024-09-26 13:43:01.336558
543,FCU_010,FCU,2025-03-31 22:40:52.235163,Valve actuator,2,MEDIUM,3.4748204007263426,3.4748204007263426,2025-04-01 02:09:21.588606
543,FCU_046,FCU,2025-04-17 14:48:02.440399,Coil fouling,1,LOW,1.7768447202697433,1.7768447202697433,2025-04-17 16:34:39.081392
543,FCU_029,FCU,2025-05-26 03:15:49.517572,Valve actuator,2,MEDIUM,2.2614320798118372,2.2614320798118372,2025-05-26 05:31:30.673059
544,CHWP_003,CHW_Pump,2024-11-07 15:32:14.315115,Impeller damage,4,CRITICAL,15.771351727273238,15.771351727273238,2024-11-08 07:18:31.181333
544,FCU_037,FCU,2025-01-21 03:40:21.057806,Valve actuator,2,MEDIUM,3.173666203585184,3.173666203585184,2025-01-21 06:50:46.256139
544,CHWP_002,CHW_Pump,2025-03-25 22:07:55.575818,Impeller damage,4,CRITICAL,10.608421652306415,10.608421652306415,2025-03-26 08:44:25.893766
544,FCU_026,FCU,2025-04-08 18:23:43.326238,Fan motor failure,2,MEDIUM,6.559269723725676,6.559269723725676,2025-04-09 00:57:16.697243
545,FCU_018,FCU,2024-11-02 09:29:57.907118,Coil fouling,1,LOW,2.7459895421485476,2.7459895421485476,2024-11-02 12:14:43.469470
545,FCU_034,FCU,2024-11-24 22:56:20.211898,Fan motor failure,2,MEDIUM,4.272315032723556,4.272315032723556,2024-11-25 03:12:40.546016
545,FCU_024,FCU,2025-03-04 13:43:14.296594,Fan motor failure,2,MEDIUM,6.277617563246506,6.277617563246506,2025-03-04 19:59:53.719822
546,FCU_031,FCU,2024-05-27 16:18:46.088183,Fan motor failure,2,MEDIUM,5.1128421525280405,5.1128421525280405,2024-05-27 21:25:32.319932
546,FCU_014,FCU,2024-05-30 04:04:02.023945,Coil fouling,1,LOW,2.510616807797926,2.510616807797926,2024-05-30 06:34:40.244453
546,FCU_008,FCU,2024-06-17 06:02:28.381248,Thermostat failure,1,LOW,3.200923853712915,3.200923853712915,2024-06-17 09:14:31.707121
546,FCU_011,FCU,2024-12-27 19:44:20.791911,Fan motor failure,2,MEDIUM,3.2404031324237654,3.2404031324237654,2024-12-27 22:58:46.243188
546,FCU_037,FCU,2024-12-28 04:45:08.587654,Valve actuator,2,MEDIUM,3.7768757137188964,3.7768757137188964,2024-12-28 08:31:45.340223
546,HP_002,HeatPump,2025-02-26 10:14:15.536697,Heat exchanger fouling,2,MEDIUM,4.123255420200069,4.123255420200069,2025-02-26 14:21:39.256210
546,FCU_046,FCU,2025-04-06 05:32:53.488694,Filter blockage,1,LOW,0.6309411028303695,0.6309411028303695,2025-04-06 06:10:44.876664
546,FCU_003,FCU,2025-04-12 21:02:04.814239,Fan motor failure,2,MEDIUM,4.735538686282973,4.735538686282973,2025-04-13 01:46:12.753510
547,HP_002,HeatPump,2023-06-23 14:26:22.798031,Refrigerant leak,3,HIGH,3.3845222696586137,3.3845222696586137,2023-06-23 17:49:27.078202
547,CHWP_001,CHW_Pump,2023-10-31 04:03:17.507717,Motor overheating,3,HIGH,5.52494311502944,5.52494311502944,2023-10-31 09:34:47.302931
547,FCU_039,FCU,2024-07-10 07:35:15.985990,Fan motor failure,2,MEDIUM,4.552278103480006,4.552278103480006,2024-07-10 12:08:24.187163
547,CHWP_002,CHW_Pump,2024-08-29 23:09:12.860494,Motor overheating,3,HIGH,6.895282230227009,6.895282230227009,2024-08-30 06:02:55.876523
547,FCU_046,FCU,2024-12-02 21:26:21.459844,Coil fouling,1,LOW,1.7470489467048018,1.7470489467048018,2024-12-02 23:11:10.836052
547,FCU_002,FCU,2025-04-02 20:34:23.658249,Fan motor failure,2,MEDIUM,4.423491624638774,4.423491624638774,2025-04-03 00:59:48.228098
547,FCU_050,FCU,2025-04-04 08:18:17.054324,Fan motor failure,2,MEDIUM,7.039307775026505,7.039307775026505,2025-04-04 15:20:38.562314
547,FCU_017,FCU,2025-05-10 22:54:49.888294,Fan motor failure,2,MEDIUM,2.432598822004141,2.432598822004141,2025-05-11 01:20:47.244053
548,HWP_002,HW_Pump,2024-04-21 03:19:10.431890,Bearing wear,3,HIGH,7.445718647842224,7.445718647842224,2024-04-21 10:45:55.019022
548,FCU_006,FCU,2025-01-15 22:14:59.490994,Coil fouling,1,LOW,1.944755203201701,1.944755203201701,2025-01-16 00:11:40.609726
549,CHWP_001,CHW_Pump,2024-06-29 06:38:14.642226,Seal leakage,2,MEDIUM,2.9850632178199197,2.9850632178199197,2024-06-29 09:37:20.869810
549,CT_001,CoolingTower,2025-02-03 23:00:39.221507,Control system fault,3,HIGH,3.089055762003183,3.089055762003183,2025-02-04 02:05:59.822250
550,FCU_007,FCU,2024-04-09 23:29:01.631853,Thermostat failure,1,LOW,1.6363691168820482,1.6363691168820482,2024-04-10 01:07:12.560674
550,FCU_027,FCU,2024-11-11 07:10:19.214140,Coil fouling,1,LOW,1.9854612708803812,1.9854612708803812,2024-11-11 09:09:26.874715
550,FCU_047,FCU,2025-04-22 02:32:32.648802,Fan motor failure,2,MEDIUM,4.266756692193558,4.266756692193558,2025-04-22 06:48:32.972894
550,FCU_036,FCU,2025-05-25 16:57:30.868094,Filter blockage,1,LOW,1.2048436773377549,1.2048436773377549,2025-05-25 18:09:48.305332
551,FCU_034,FCU,2024-03-14 07:38:54.265298,Coil fouling,1,LOW,1.6820294915876641,1.6820294915876641,2024-03-14 09:19:49.571468
551,FCU_008,FCU,2024-07-07 02:06:22.953962,Filter blockage,1,LOW,1.026234749398649,1.026234749398649,2024-07-07 03:07:57.399060
551,HP_002,HeatPump,2024-12-08 18:54:16.170215,Compressor degradation,4,CRITICAL,11.203151382290624,11.203151382290624,2024-12-09 06:06:27.515191
